uniprot_id,Tissue,Organ_id,RNAExpression (tpm)
Q16533,Cervix,10.0,25.0
Q16533,Colon,11.0,39.3
Q16533,Duodenum,12.0,40.9
Q16533,Esophagus,14.0,32.4
Q16533,Epididymis,16.0,31.9
Q16533,Fallopian tube,17.0,23.8
Q16533,Gallbladder,18.0,31.8
Q16533,Kidney,20.0,75.6
Q16533,Liver,21.0,51.6
Q16533,Lung,22.0,37.2
Q16533,Lymph node,23.0,22.9
Q16533,Ovary,29.0,7.1
Q16552,Adipose tissue,0.0,0.0
Q16552,Adrenal gland,1.0,0.0
Q16552,Amygdala,2.0,0.0
Q16552,Appendix,3.0,0.8
Q16552,Basal ganglia,5.0,0.0
Q16552,Bone marrow,6.0,0.0
Q16552,Breast,7.0,0.0
Q16552,Cervix,10.0,0.0
Q16552,Colon,11.0,0.0
Q16552,Duodenum,12.0,0.0
Q16552,Esophagus,14.0,0.1
Q16552,Epididymis,16.0,0.0
Q16552,Fallopian tube,17.0,0.0
Q16552,Gallbladder,18.0,0.0
Q16560,Adipose tissue,0.0,0.0
Q16560,Adrenal gland,1.0,0.0
Q16560,Amygdala,2.0,0.3
Q16560,Appendix,3.0,0.0
Q16560,Basal ganglia,5.0,0.3
Q16560,Bone marrow,6.0,0.3
Q16566,Adipose tissue,0.0,0.6
Q16566,Adrenal gland,1.0,1.7
Q16566,Amygdala,2.0,29.1
Q16566,Appendix,3.0,2.1
Q16566,Basal ganglia,5.0,41.5
Q16566,Bone marrow,6.0,0.3
Q16566,Breast,7.0,5.6
Q16566,Cervix,10.0,1.9
Q16566,Colon,11.0,7.3
Q16566,Duodenum,12.0,14.0
Q16566,Esophagus,14.0,0.3
Q16566,Epididymis,16.0,0.7
Q16566,Fallopian tube,17.0,0.3
Q16570,Adipose tissue,0.0,4.5
Q16570,Adrenal gland,1.0,6.4
Q16570,Amygdala,2.0,14.8
Q16570,Appendix,3.0,5.1
Q16570,Basal ganglia,5.0,16.9
Q16570,Bone marrow,6.0,4.8
Q16570,Breast,7.0,9.2
Q16570,Cervix,10.0,13.6
Q16570,Colon,11.0,5.8
Q16570,Duodenum,12.0,4.2
Q16570,Esophagus,14.0,4.7
Q16570,Epididymis,16.0,10.1
Q16570,Fallopian tube,17.0,9.5
Q16570,Gallbladder,18.0,8.4
Q16570,Kidney,20.0,8.2
Q16570,Liver,21.0,4.4
Q16570,Lung,22.0,9.0
Q16570,Lymph node,23.0,8.0
Q16570,Ovary,29.0,13.0
Q16570,Pancreas,30.0,13.0
Q16572,Adipose tissue,0.0,0.2
Q16572,Adrenal gland,1.0,0.1
Q16572,Amygdala,2.0,3.0
Q16572,Appendix,3.0,0.4
Q16572,Basal ganglia,5.0,3.5
Q16572,Bone marrow,6.0,0.1
Q16572,Breast,7.0,0.1
Q16572,Cervix,10.0,0.0
Q16572,Colon,11.0,0.8
Q16572,Duodenum,12.0,0.8
Q16572,Esophagus,14.0,0.8
Q16572,Epididymis,16.0,0.1
Q16572,Fallopian tube,17.0,1.4
Q16572,Gallbladder,18.0,1.2
Q16572,Kidney,20.0,0.5
Q16572,Liver,21.0,0.0
Q16572,Lung,22.0,0.3
Q16572,Lymph node,23.0,0.3
Q16576,Adipose tissue,0.0,0.0
Q16576,Adrenal gland,1.0,0.0
Q16576,Amygdala,2.0,0.0
Q16576,Appendix,3.0,0.0
Q16576,Basal ganglia,5.0,0.0
Q16576,Bone marrow,6.0,0.0
Q16576,Breast,7.0,0.0
Q16576,Cervix,10.0,0.0
Q16576,Colon,11.0,0.0
Q16576,Duodenum,12.0,0.0
Q16576,Esophagus,14.0,0.0
Q16576,Epididymis,16.0,0.0
Q16576,Fallopian tube,17.0,0.0
Q16576,Gallbladder,18.0,0.0
Q16576,Kidney,20.0,0.0
Q16576,Liver,21.0,0.0
Q16576,Lung,22.0,0.0
Q16576,Lymph node,23.0,0.1
Q16576,Ovary,29.0,0.0
Q16576,Pancreas,30.0,0.0
Q16576,Placenta,35.0,0.0
Q16600,Adipose tissue,0.0,0.0
Q16600,Adrenal gland,1.0,0.0
Q16600,Amygdala,2.0,4.3
Q16600,Appendix,3.0,0.0
Q16600,Basal ganglia,5.0,4.4
Q16600,Bone marrow,6.0,0.0
Q16600,Breast,7.0,0.0
Q16623,Adipose tissue,0.0,9.8
Q16623,Adrenal gland,1.0,3.9
Q16623,Amygdala,2.0,6.3
Q16623,Appendix,3.0,11.9
Q16626,Adipose tissue,0.0,8.9
Q16626,Adrenal gland,1.0,0.9
Q16626,Amygdala,2.0,0.3
Q16626,Appendix,3.0,0.3
Q16626,Basal ganglia,5.0,0.8
Q16626,Bone marrow,6.0,0.0
Q16626,Breast,7.0,3.9
Q16626,Cervix,10.0,0.1
Q16626,Colon,11.0,0.2
Q16626,Duodenum,12.0,0.4
Q16626,Esophagus,14.0,0.7
Q16626,Epididymis,16.0,0.9
Q16626,Fallopian tube,17.0,1.0
Q16626,Gallbladder,18.0,0.3
Q16635,Adipose tissue,0.0,0.0
Q16635,Adrenal gland,1.0,0.1
Q16635,Amygdala,2.0,4.9
Q16635,Appendix,3.0,0.0
Q16635,Basal ganglia,5.0,4.8
Q16635,Bone marrow,6.0,0.0
Q16635,Breast,7.0,0.0
Q16635,Cervix,10.0,0.0
Q16635,Colon,11.0,0.0
Q16635,Duodenum,12.0,0.1
Q16635,Esophagus,14.0,0.0
Q16635,Epididymis,16.0,0.3
Q16635,Fallopian tube,17.0,0.0
Q16635,Gallbladder,18.0,0.1
Q16637,Adipose tissue,0.0,2.3
Q16637,Adrenal gland,1.0,1.6
Q16653,Adipose tissue,0.0,0.0
Q16653,Adrenal gland,1.0,0.0
Q16653,Amygdala,2.0,4.8
Q16653,Appendix,3.0,0.2
Q16653,Basal ganglia,5.0,5.3
Q16653,Bone marrow,6.0,0.4
Q16653,Breast,7.0,0.0
Q16653,Cervix,10.0,0.0
Q16653,Colon,11.0,0.0
Q16653,Duodenum,12.0,0.0
Q16653,Esophagus,14.0,0.0
Q16653,Epididymis,16.0,5.7
Q16653,Fallopian tube,17.0,0.0
Q16653,Gallbladder,18.0,0.0
Q16653,Kidney,20.0,0.0
Q16653,Liver,21.0,0.0
Q16653,Lung,22.0,0.1
Q16653,Lymph node,23.0,0.2
Q16653,Ovary,29.0,0.1
Q16653,Pancreas,30.0,0.0
Q16671,Adipose tissue,0.0,0.0
Q16671,Adrenal gland,1.0,0.0
Q16671,Amygdala,2.0,0.1
Q16671,Appendix,3.0,0.0
Q16671,Basal ganglia,5.0,0.2
Q16671,Bone marrow,6.0,0.0
Q16671,Breast,7.0,0.7
Q16671,Cervix,10.0,0.0
Q16671,Colon,11.0,0.0
Q16671,Duodenum,12.0,0.0
Q16671,Esophagus,14.0,0.0
Q16671,Epididymis,16.0,0.0
Q16671,Fallopian tube,17.0,0.0
Q16671,Gallbladder,18.0,0.0
Q16671,Kidney,20.0,0.0
Q16671,Liver,21.0,0.0
Q16671,Lung,22.0,0.0
Q16671,Lymph node,23.0,0.0
Q16671,Ovary,29.0,0.0
Q16671,Pancreas,30.0,0.0
Q16671,Placenta,35.0,0.0
Q16671,Prostate,36.0,0.0
Q16671,Rectum,37.0,0.0
Q16671,Salivary gland,40.0,0.0
Q16674,Adipose tissue,0.0,0.0
Q16674,Adrenal gland,1.0,0.0
Q16674,Amygdala,2.0,0.8
Q16674,Appendix,3.0,0.0
Q16674,Basal ganglia,5.0,1.3
Q16674,Bone marrow,6.0,0.1
Q16674,Breast,7.0,0.0
Q16674,Cervix,10.0,0.0
Q16674,Colon,11.0,0.6
Q16676,Adipose tissue,0.0,0.3
Q16676,Adrenal gland,1.0,1.0
Q16676,Amygdala,2.0,2.9
Q16676,Appendix,3.0,0.8
Q16676,Basal ganglia,5.0,4.4
Q16676,Bone marrow,6.0,5.0
Q16676,Breast,7.0,5.0
Q16678,Adipose tissue,0.0,0.0
Q16678,Adrenal gland,1.0,0.0
Q16678,Amygdala,2.0,0.4
Q16678,Appendix,3.0,0.0
Q16678,Basal ganglia,5.0,0.2
Q16678,Bone marrow,6.0,0.2
Q16678,Breast,7.0,0.0
Q16678,Cervix,10.0,0.0
Q16678,Colon,11.0,0.0
Q16678,Duodenum,12.0,0.0
Q16678,Esophagus,14.0,0.0
Q16678,Epididymis,16.0,0.0
Q16678,Fallopian tube,17.0,0.9
Q16678,Gallbladder,18.0,0.0
Q16678,Kidney,20.0,0.0
Q16678,Liver,21.0,0.0
Q16678,Lung,22.0,0.0
Q16678,Lymph node,23.0,0.0
Q16678,Ovary,29.0,0.0
Q16678,Pancreas,30.0,0.0
Q16740,Adipose tissue,0.0,1.0
Q16740,Adrenal gland,1.0,1.0
Q16762,Adipose tissue,0.0,0.2
Q16762,Adrenal gland,1.0,0.0
Q16762,Amygdala,2.0,0.1
Q16762,Appendix,3.0,0.0
Q16762,Basal ganglia,5.0,0.1
Q16762,Bone marrow,6.0,0.0
Q16762,Breast,7.0,0.0
Q16762,Cervix,10.0,0.0
Q16778,Adipose tissue,0.0,0.0
Q16778,Adrenal gland,1.0,0.2
Q16778,Amygdala,2.0,3.4
Q16778,Appendix,3.0,0.0
Q16778,Basal ganglia,5.0,3.4
Q16795,Adipose tissue,0.0,14.8
Q16795,Adrenal gland,1.0,18.9
Q16795,Amygdala,2.0,77.2
Q16798,Adipose tissue,0.0,0.0
Q16798,Adrenal gland,1.0,0.0
Q16798,Amygdala,2.0,0.1
Q16798,Appendix,3.0,0.0
Q16798,Basal ganglia,5.0,0.1
Q16798,Bone marrow,6.0,0.0
Q16798,Breast,7.0,0.0
Q16798,Cervix,10.0,0.0
Q16828,Adipose tissue,0.0,6.4
Q16828,Adrenal gland,1.0,7.3
Q16828,Amygdala,2.0,5.5
Q16828,Appendix,3.0,8.4
Q16828,Basal ganglia,5.0,9.3
Q16828,Bone marrow,6.0,4.0
Q16828,Breast,7.0,9.7
Q16828,Cervix,10.0,16.9
Q16828,Colon,11.0,12.3
Q16828,Duodenum,12.0,11.9
Q16828,Esophagus,14.0,6.4
Q16828,Epididymis,16.0,5.8
Q16828,Fallopian tube,17.0,19.4
Q16828,Gallbladder,18.0,13.1
Q16828,Kidney,20.0,12.6
Q16828,Liver,21.0,3.9
Q16828,Lung,22.0,9.8
Q16828,Lymph node,23.0,9.0
Q16828,Ovary,29.0,8.8
Q16828,Pancreas,30.0,8.8
Q16831,Adipose tissue,0.0,0.0
Q16831,Adrenal gland,1.0,0.0
Q16831,Amygdala,2.0,0.0
Q16831,Appendix,3.0,0.0
Q16831,Basal ganglia,5.0,0.0
Q16831,Bone marrow,6.0,0.0
Q16831,Breast,7.0,0.0
Q16831,Cervix,10.0,0.0
Q16851,Adipose tissue,0.0,0.0
Q16851,Adrenal gland,1.0,0.0
Q16851,Amygdala,2.0,1.2
Q16851,Appendix,3.0,0.0
Q16851,Basal ganglia,5.0,2.9
Q16851,Bone marrow,6.0,0.0
Q16851,Breast,7.0,0.0
Q16851,Cervix,10.0,0.1
Q16851,Colon,11.0,0.0
Q16851,Duodenum,12.0,0.0
Q16851,Esophagus,14.0,0.0
Q16851,Epididymis,16.0,0.0
Q16851,Fallopian tube,17.0,0.3
Q16851,Gallbladder,18.0,0.0
Q17RB0,Adipose tissue,0.0,0.1
Q17RB0,Adrenal gland,1.0,0.2
Q17RB0,Amygdala,2.0,1.1
Q17RB0,Appendix,3.0,0.0
Q17RB0,Basal ganglia,5.0,1.0
Q17RB0,Bone marrow,6.0,0.2
Q17RB0,Breast,7.0,0.0
Q17RB0,Cervix,10.0,0.2
Q17RB0,Colon,11.0,0.0
Q17RB0,Duodenum,12.0,0.0
Q17RB0,Esophagus,14.0,0.0
Q17RB0,Epididymis,16.0,0.1
Q17RB0,Fallopian tube,17.0,0.1
Q17RB0,Gallbladder,18.0,0.2
Q17RC7,Adipose tissue,0.0,0.0
Q17RC7,Adrenal gland,1.0,0.0
Q17RC7,Amygdala,2.0,0.0
Q17RC7,Appendix,3.0,0.0
Q17RC7,Basal ganglia,5.0,0.2
Q17RC7,Bone marrow,6.0,0.0
Q17RC7,Breast,7.0,0.0
Q17RC7,Cervix,10.0,0.0
Q17RC7,Colon,11.0,0.0
Q17RC7,Duodenum,12.0,0.0
Q17RC7,Esophagus,14.0,0.0
Q17RC7,Epididymis,16.0,0.0
Q17RC7,Fallopian tube,17.0,0.0
Q17RC7,Gallbladder,18.0,0.0
Q17RP2,Adipose tissue,0.0,0.0
Q17RP2,Adrenal gland,1.0,0.0
Q17RP2,Amygdala,2.0,0.0
Q17RP2,Appendix,3.0,0.0
Q17RP2,Basal ganglia,5.0,0.0
Q17RP2,Bone marrow,6.0,0.0
Q17RP2,Breast,7.0,0.0
Q17RP2,Cervix,10.0,0.0
Q17RP2,Colon,11.0,0.0
Q17RP2,Duodenum,12.0,0.0
Q17RP2,Esophagus,14.0,0.0
Q17RP2,Epididymis,16.0,0.0
Q17RP2,Fallopian tube,17.0,0.0
Q17RP2,Gallbladder,18.0,0.0
Q17RP2,Kidney,20.0,0.0
Q17RP2,Liver,21.0,0.0
Q17RP2,Lung,22.0,0.0
Q17RP2,Lymph node,23.0,0.0
Q17RP2,Ovary,29.0,0.0
Q17RP2,Pancreas,30.0,0.0
Q17RQ9,Adipose tissue,0.0,0.1
Q17RS7,Adipose tissue,0.0,0.1
Q17RS7,Adrenal gland,1.0,0.1
Q17RS7,Amygdala,2.0,2.9
Q17RS7,Appendix,3.0,0.2
Q17RS7,Basal ganglia,5.0,2.6
Q17RY6,Adipose tissue,0.0,122.1
Q17RY6,Adrenal gland,1.0,94.3
Q17RY6,Amygdala,2.0,31.2
Q17RY6,Appendix,3.0,59.5
Q17RY6,Basal ganglia,5.0,20.8
Q17RY6,Bone marrow,6.0,152.0
Q17RY6,Breast,7.0,30.3
Q17RY6,Cervix,10.0,45.2
Q19AV6,Adipose tissue,0.0,0.0
Q19AV6,Adrenal gland,1.0,0.0
Q19AV6,Amygdala,2.0,0.0
Q19AV6,Appendix,3.0,0.2
Q19AV6,Basal ganglia,5.0,0.0
Q19AV6,Bone marrow,6.0,0.0
Q19AV6,Breast,7.0,0.0
Q19T08,Adipose tissue,0.0,0.2
Q19T08,Adrenal gland,1.0,0.05
Q19T08,Amygdala,2.0,1.05
Q19T08,Appendix,3.0,0.1
Q19T08,Basal ganglia,5.0,0.9500000000000001
Q19T08,Bone marrow,6.0,0.2
Q19T08,Breast,7.0,0.5
Q19T08,Cervix,10.0,0.25
Q19T08,Colon,11.0,0.1
Q19T08,Duodenum,12.0,0.15
Q19T08,Esophagus,14.0,0.0
Q19T08,Epididymis,16.0,0.1
Q19T08,Fallopian tube,17.0,0.65
Q19T08,Gallbladder,18.0,0.2
Q19T08,Kidney,20.0,1.4
Q1HG44,Adipose tissue,0.0,0.6
Q1HG44,Adrenal gland,1.0,0.8
Q1HG44,Amygdala,2.0,0.0
Q1HG44,Appendix,3.0,28.0
Q1HG44,Basal ganglia,5.0,0.2
Q1HG44,Bone marrow,6.0,0.0
Q1HG44,Breast,7.0,0.3
Q1HG44,Cervix,10.0,1.6
Q1HG44,Colon,11.0,11.7
Q1HG44,Duodenum,12.0,11.7
Q1RMZ1,Adipose tissue,0.0,2.0
Q1RMZ1,Adrenal gland,1.0,1.0
Q1RMZ1,Amygdala,2.0,13.4
Q1RMZ1,Appendix,3.0,13.4
Q1W6H9,Adipose tissue,0.0,0.0
Q1W6H9,Adrenal gland,1.0,0.0
Q1W6H9,Amygdala,2.0,1.5
Q1W6H9,Appendix,3.0,0.0
Q1W6H9,Basal ganglia,5.0,1.4
Q1W6H9,Bone marrow,6.0,0.0
Q1W6H9,Breast,7.0,0.0
Q1W6H9,Cervix,10.0,0.0
Q1W6H9,Colon,11.0,0.0
Q1W6H9,Duodenum,12.0,0.0
Q1W6H9,Esophagus,14.0,0.0
Q1W6H9,Epididymis,16.0,0.0
Q1W6H9,Fallopian tube,17.0,0.0
Q1W6H9,Gallbladder,18.0,0.0
Q1W6H9,Kidney,20.0,0.0
Q1W6H9,Liver,21.0,0.0
Q1W6H9,Lung,22.0,0.0
Q1W6H9,Lymph node,23.0,0.0
Q1W6H9,Ovary,29.0,0.0
Q1W6H9,Pancreas,30.0,0.0
Q1W6H9,Placenta,35.0,0.0
Q1ZYL8,Adipose tissue,0.0,1.5
Q1ZYL8,Adrenal gland,1.0,2.0
Q1ZYL8,Amygdala,2.0,5.7
Q1ZYL8,Appendix,3.0,10.9
Q1ZYL8,Basal ganglia,5.0,7.3
Q1ZYL8,Bone marrow,6.0,4.0
Q1ZYL8,Breast,7.0,7.0
Q1ZYL8,Cervix,10.0,12.9
Q1ZYL8,Colon,11.0,24.0
Q1ZYL8,Duodenum,12.0,33.4
Q1ZYL8,Esophagus,14.0,8.5
Q1ZYL8,Epididymis,16.0,18.7
Q1ZYL8,Fallopian tube,17.0,43.3
Q1ZYL8,Gallbladder,18.0,43.3
Q24JQ0,Adipose tissue,0.0,5.7
Q24JQ0,Adrenal gland,1.0,21.5
Q24JQ0,Amygdala,2.0,30.5
Q24JQ0,Appendix,3.0,3.6
Q24JQ0,Basal ganglia,5.0,54.5
Q24JQ0,Bone marrow,6.0,0.4
Q24JQ0,Breast,7.0,40.0
Q24JQ0,Cervix,10.0,26.1
Q24JQ0,Colon,11.0,7.0
Q24JQ0,Duodenum,12.0,4.1
Q24JQ0,Esophagus,14.0,53.1
Q24JQ0,Epididymis,16.0,26.7
Q24JQ0,Fallopian tube,17.0,79.2
Q24JQ0,Gallbladder,18.0,12.9
Q24JQ0,Kidney,20.0,31.1
Q24JQ0,Liver,21.0,1.7
Q24JQ0,Lung,22.0,8.2
Q24JQ0,Lymph node,23.0,3.1
Q24JQ0,Ovary,29.0,18.2
Q24JQ0,Pancreas,30.0,18.2
Q29980,Adipose tissue,0.0,0.1
Q29980,Adrenal gland,1.0,0.0
Q29980,Amygdala,2.0,0.0
Q29980,Appendix,3.0,0.0
Q29980,Basal ganglia,5.0,0.0
Q29980,Bone marrow,6.0,0.0
Q29980,Breast,7.0,0.0
Q29980,Cervix,10.0,0.1
Q29980,Colon,11.0,0.0
Q29980,Duodenum,12.0,0.0
Q29RF7,Adipose tissue,0.0,0.4
Q29RF7,Adrenal gland,1.0,2.1
Q29RF7,Amygdala,2.0,4.1
Q29RF7,Appendix,3.0,11.7
Q29RF7,Basal ganglia,5.0,4.3
Q29RF7,Bone marrow,6.0,1.2
Q29RF7,Breast,7.0,1.3
Q29RF7,Cervix,10.0,0.7
Q29RF7,Colon,11.0,1.7
Q29RF7,Duodenum,12.0,1.8
Q29RF7,Esophagus,14.0,0.5
Q29RF7,Epididymis,16.0,0.3
Q29RF7,Fallopian tube,17.0,0.9
Q2HXU8,Adipose tissue,0.0,0.0
Q2HXU8,Adrenal gland,1.0,0.0
Q2HXU8,Amygdala,2.0,0.0
Q2I0M4,Adipose tissue,0.0,0.0
Q2I0M4,Adrenal gland,1.0,0.0
Q2I0M4,Amygdala,2.0,0.1
Q2I0M4,Appendix,3.0,0.0
Q2I0M4,Basal ganglia,5.0,0.2
Q2I0M4,Bone marrow,6.0,0.0
Q2I0M4,Breast,7.0,0.0
Q2I0M4,Cervix,10.0,0.0
Q2I0M4,Colon,11.0,0.0
Q2L4Q9,Adipose tissue,0.0,0.2
Q2L4Q9,Adrenal gland,1.0,0.1
Q2L4Q9,Amygdala,2.0,41.3
Q2L4Q9,Appendix,3.0,3.2
Q2L4Q9,Basal ganglia,5.0,31.2
Q2L4Q9,Bone marrow,6.0,0.6
Q2L4Q9,Breast,7.0,0.5
Q2L4Q9,Cervix,10.0,1.3
Q2L4Q9,Colon,11.0,0.7
Q2L4Q9,Duodenum,12.0,0.4
Q2L4Q9,Esophagus,14.0,0.9
Q2L4Q9,Epididymis,16.0,8.0
Q2L4Q9,Fallopian tube,17.0,7.0
Q2L4Q9,Gallbladder,18.0,2.6
Q2L4Q9,Kidney,20.0,0.0
Q2L4Q9,Liver,21.0,0.0
Q2L4Q9,Lung,22.0,0.8
Q2L4Q9,Lymph node,23.0,0.5
Q2LD37,Adipose tissue,0.0,0.6
Q2LD37,Adrenal gland,1.0,5.9
Q2M1K9,Adipose tissue,0.0,0.1
Q2M2E3,Adipose tissue,0.0,0.0
Q2M2E3,Adrenal gland,1.0,0.0
Q2M2E3,Amygdala,2.0,1.4
Q2M2E3,Appendix,3.0,0.0
Q2M2E3,Basal ganglia,5.0,1.8
Q2M2E3,Bone marrow,6.0,0.0
Q2M2E3,Breast,7.0,0.0
Q2M2E3,Cervix,10.0,0.0
Q2M2E3,Colon,11.0,0.0
Q2M2E3,Duodenum,12.0,0.0
Q2M2E3,Esophagus,14.0,0.0
Q2M2E3,Epididymis,16.0,0.0
Q2M2E3,Fallopian tube,17.0,0.0
Q2M2E3,Gallbladder,18.0,0.0
Q2M2H8,Adipose tissue,0.0,0.0
Q2M2H8,Adrenal gland,1.0,0.0
Q2M2H8,Amygdala,2.0,0.2
Q2M2H8,Appendix,3.0,0.0
Q2M2H8,Basal ganglia,5.0,0.2
Q2M2H8,Bone marrow,6.0,0.0
Q2M2H8,Breast,7.0,0.0
Q2M2H8,Cervix,10.0,0.0
Q2M2H8,Colon,11.0,0.0
Q2M2H8,Duodenum,12.0,0.0
Q2M2H8,Esophagus,14.0,0.0
Q2M2H8,Epididymis,16.0,0.0
Q2M2H8,Fallopian tube,17.0,0.0
Q2M2Z5,Adipose tissue,0.0,269.1
Q2M2Z5,Adrenal gland,1.0,307.5
Q2M2Z5,Amygdala,2.0,376.4
Q2M2Z5,Appendix,3.0,248.8
Q2M2Z5,Basal ganglia,5.0,509.7
Q2M2Z5,Bone marrow,6.0,80.5
Q2M2Z5,Breast,7.0,333.5
Q2M2Z5,Cervix,10.0,359.9
Q2M2Z5,Colon,11.0,320.2
Q2M2Z5,Duodenum,12.0,161.9
Q2M2Z5,Esophagus,14.0,632.2
Q2M2Z5,Epididymis,16.0,380.3
Q2M2Z5,Fallopian tube,17.0,860.0
Q2M2Z5,Gallbladder,18.0,380.0
Q2M2Z5,Kidney,20.0,264.6
Q2M2Z5,Liver,21.0,105.6
Q2M2Z5,Lung,22.0,311.6
Q2M2Z5,Lymph node,23.0,269.6
Q2M2Z5,Ovary,29.0,288.2
Q2M2Z5,Pancreas,30.0,288.2
Q2M3R5,Adipose tissue,0.0,0.0
Q2M3R5,Adrenal gland,1.0,0.0
Q2M3R5,Amygdala,2.0,0.0
Q2M3R5,Appendix,3.0,0.0
Q2M3R5,Basal ganglia,5.0,0.0
Q2M3R5,Bone marrow,6.0,0.0
Q2M3R5,Breast,7.0,0.0
Q2M3R5,Cervix,10.0,0.0
Q2M3R5,Colon,11.0,0.0
Q2M3R5,Duodenum,12.0,0.0
Q2M3R5,Esophagus,14.0,0.0
Q2M3R5,Epididymis,16.0,0.0
Q2M3R5,Fallopian tube,17.0,0.0
Q2M3R5,Gallbladder,18.0,0.0
Q2M3W8,Adipose tissue,0.0,0.0
Q2M3W8,Adrenal gland,1.0,0.0
Q2M3W8,Amygdala,2.0,1.5
Q2M3W8,Appendix,3.0,0.0
Q2M3W8,Basal ganglia,5.0,1.6
Q2M3W8,Bone marrow,6.0,0.0
Q2M3W8,Breast,7.0,0.0
Q2M3W8,Cervix,10.0,0.0
Q2M3W8,Colon,11.0,0.0
Q2M3W8,Duodenum,12.0,0.0
Q2M3W8,Esophagus,14.0,0.0
Q2M3W8,Epididymis,16.0,0.0
Q2M3W8,Fallopian tube,17.0,0.0
Q2M3W8,Gallbladder,18.0,0.0
Q2M3X9,Adipose tissue,0.0,1.25
Q2M3X9,Adrenal gland,1.0,1.8
Q2M3X9,Amygdala,2.0,2.05
Q2M3X9,Appendix,3.0,1.65
Q2M3X9,Basal ganglia,5.0,2.0
Q2M3X9,Bone marrow,6.0,0.0
Q2M3X9,Breast,7.0,0.1
Q2M3X9,Cervix,10.0,0.2
Q2NKX8,Adipose tissue,0.0,0.0
Q2NKX8,Adrenal gland,1.0,0.0
Q2NKX8,Amygdala,2.0,0.7
Q2NKX8,Appendix,3.0,0.0
Q2NKX8,Basal ganglia,5.0,0.7
Q2NKX8,Bone marrow,6.0,0.0
Q2NKX8,Breast,7.0,0.0
Q2NKX8,Cervix,10.0,0.0
Q2NKX8,Colon,11.0,0.0
Q2NKX8,Duodenum,12.0,0.0
Q2NL67,Adipose tissue,0.0,826.2
Q2NL67,Adrenal gland,1.0,936.0
Q2NL67,Amygdala,2.0,298.7
Q2NL67,Appendix,3.0,1175.6
Q2NL67,Basal ganglia,5.0,322.8
Q2NL67,Bone marrow,6.0,1681.8
Q2NL67,Breast,7.0,917.3
Q2NL67,Cervix,10.0,828.5
Q2NL67,Colon,11.0,970.0
Q2NL67,Duodenum,12.0,1199.0
Q2NL67,Esophagus,14.0,1137.9
Q2NL67,Epididymis,16.0,412.3
Q2NL67,Fallopian tube,17.0,1376.3
Q2NL67,Gallbladder,18.0,872.2
Q2NL67,Kidney,20.0,451.5
Q2NL67,Liver,21.0,277.9
Q2NL67,Lung,22.0,693.6
Q2NL82,Adipose tissue,0.0,0.2
Q2NL82,Adrenal gland,1.0,0.0
Q2NL82,Amygdala,2.0,3.0
Q2NL82,Appendix,3.0,0.7
Q2NL82,Basal ganglia,5.0,0.7
Q2NL98,Adipose tissue,0.0,0.0
Q2NL98,Adrenal gland,1.0,0.0
Q2NL98,Amygdala,2.0,0.4
Q2NL98,Appendix,3.0,0.0
Q2NL98,Basal ganglia,5.0,0.3
Q2NL98,Bone marrow,6.0,0.0
Q2NL98,Breast,7.0,0.0
Q2NL98,Cervix,10.0,0.0
Q2NL98,Colon,11.0,1.7
Q2NL98,Duodenum,12.0,1.7
Q2PZI1,Adipose tissue,0.0,3.0
Q2PZI1,Adrenal gland,1.0,1.8
Q2PZI1,Amygdala,2.0,8.9
Q2PZI1,Appendix,3.0,4.6
Q2PZI1,Basal ganglia,5.0,10.9
Q2PZI1,Bone marrow,6.0,11.2
Q2PZI1,Breast,7.0,0.2
Q2PZI1,Cervix,10.0,0.4
Q2PZI1,Colon,11.0,0.7
Q2PZI1,Duodenum,12.0,2.9
Q2T9L4,Adipose tissue,0.0,342.0
Q2T9L4,Adrenal gland,1.0,35.2
Q2T9L4,Amygdala,2.0,128.0
Q2T9L4,Appendix,3.0,46.8
Q2T9L4,Basal ganglia,5.0,106.9
Q2T9L4,Bone marrow,6.0,0.0
Q2T9L4,Breast,7.0,49.3
Q2T9L4,Cervix,10.0,10.9
Q2TB10,Adipose tissue,0.0,0.5
Q2TB10,Adrenal gland,1.0,1.6
Q2TB10,Amygdala,2.0,3.0
Q2TB10,Appendix,3.0,19.4
Q2TB10,Basal ganglia,5.0,3.0
Q2TB10,Bone marrow,6.0,1.2
Q2TB10,Breast,7.0,16.1
Q2TB10,Cervix,10.0,2.1
Q2TBA0,Adipose tissue,0.0,0.0
Q2TBA0,Adrenal gland,1.0,0.0
Q2TBA0,Amygdala,2.0,0.0
Q2TBA0,Appendix,3.0,0.0
Q2TBA0,Basal ganglia,5.0,0.0
Q2TBA0,Bone marrow,6.0,0.0
Q2TBA0,Breast,7.0,0.0
Q2TBA0,Cervix,10.0,0.0
Q2TBA0,Colon,11.0,0.0
Q2VIQ3,Adipose tissue,0.0,1.3
Q2VIQ3,Adrenal gland,1.0,0.4
Q2VIQ3,Amygdala,2.0,0.0
Q2VIQ3,Appendix,3.0,10.8
Q2VIQ3,Basal ganglia,5.0,0.0
Q2VIQ3,Bone marrow,6.0,2.5
Q2VIQ3,Breast,7.0,1.5
Q2VIQ3,Cervix,10.0,1.8
Q2VIR3,Adipose tissue,0.0,0.3
Q2VIR3,Adrenal gland,1.0,0.8
Q2VIR3,Amygdala,2.0,3.3
Q2VIR3,Appendix,3.0,0.1
